id;coments
605;As dunas são bonitas mas uma das atrações mais complicadas de se chegar no Jalapão devido ao areião na estrada, o que exige um bom carro 4x4 e experiência nesse tipo de terreno (socorremos um carro 4x4 atolado).Não sei se porque já acostumei com a dunas de Florianópolis ou se porque nosso por do sol não vingou mas acabei não me entusiasmando tanto com as dunas como outras pessoas que visitaram ela.Mas é bonita e o entorno e as serras no fundo dão um lindo visual.
606;Os que olhos vêem não é possível registrar com câmera nenhuma. É cansativo subir. Mas ver o sol se pôr neste lugar, foi uma experiência fantástica!
607;Um dos melhores passeios de todo o parque do Jalapão. O por do sol nas dunas é hipnotizante. Os arredores também são lindos demais.
608;Ainda que seja o símbolo do Jalapão, é apenas uma das demasiadas atividades a se fazer por lá. Mas não faz feio: não há coisa igual no Cerrado Brasileiro. Com uma caminhada curta do estacionamento, é muito bem gerido e local de um Pôr do Sol inacreditável!
609;Tem que visitar. O pôr do sol é lindo, e os arredores impressionantes. Araras, buritizais, chapadas... é surra de beleza natural!
610;Ao entardecer nos dirigimos às dunas, para assistir o por do sol. O cenário é o mais famoso e cartão postal do Jalapão. As dunas de coloração alaranjada, chegam a 40 metros de altura, surgiram com a erosão das serras rochosas na região. Do topo temos uma visão panorâmica da região, descortinando uma belíssima paisagem da vegetação tipica rasteira,  com buritis próximos das nascentes que mais parecem oásis num deserto, dos rios que serpenteiam, dos borbotões de capim dourado, a Serra do Espírito Santo, o nascer ou por do sol, tudo formam um espetáculo divino, explêndido e imperdível.       Quando chegamos ao topo, era final de tarde, pudemos sentar na areia já não tão quente e apreciar a grandeza daquela paisagem e o espetáculo que a natureza nos proporcionava, e encantava mais e mais a medida que o sol ia se pondo, majestoso, belíssimo. É pura renovação de energia. Vale muito a pena conhecer.
611;Estivemos por lá para ver o pôr do sol e acredito ser o ponto forte das dunas. As suas areias alaranjadas e sua energia única, merecem uma paradinha para contemplação! 
612;O entardecer estava um pouco nublado mas isso não atrapalhou em nada o visual do local. É muito diferente. As dunas se formam pela erosão da serra do espírito santo que o vento deposita tudo nesse local. A subida não é difícil e só pode ser feita contornando a duna. Leve repelente pois tem mosquitos.
613;Dunas alaranjadas, resultado da erosão do morro do espírito santo pelo vento.Paisagem maravilhosa, bom para ver o sol se pôr.Não há muita dificuldade para subir. Bom para levar crianças.
614;"Aqui encontramos a explicação do porquê as pessoas se referiam à região como \deserto do Jalapão\""; só pode ser por causa dessas lindas dunas. Caminhada suave e muito bonita. Subida pela lateral, para preservar as dunas. Fotos incríveis do por do sol. Visual sensacional. Não perca!"""
615;CArtão postal do Jalapão e muito visitado para ver o por do sol.. esse lugar é top demais! Roteiro certo no Jalapão 
616;Lá de cima o visual é lindo. O acesso não é complicado, a subida é bem curta. O pôr do sol completa o passeio.
617;Fim de tarde e seus tons de cores apreciados de camarote! É isso que pode ser feito nas Dunas do Jalapão, local de acesso difícil devido à distância e à estrada de chão muito ruim, mas que compensa e muito. Montanhas de areia concentradas num só lugar, vista linda lá de cima, visão 360 graus da região e especialmente do sol que vai descendo no horizonte deixando cores refletidas nas montanhas dos arredores.
618;passei a tarde nas dunas, tudo que eu dizer sobre o lugar e pouco, pois e maravilhoso a cor da areia a energia do lugar , ver o por do sol das dunas e incrível, vale apena.
619;As dunas ficam entre Mateiros e Ponte Alta, a aproximadamente 35km de cada. É uma atração gratuita. Pode entrar até as 17:30. Muitas pessoas vão para contemplar o por do sol. Realmente ir durante o horário mais quente não é aconselhável por não ter muitas árvores para ficar na sombra. Outra coisa pra chegar nas dunas é preciso um carro traçado muita areia. Da estrada até as dunas são 5km. Peço que se levarem lixo recolham, vamos preservar. Tem um barzinho na estrada logo em frente a entrada, mas sem estrutura e nem opções, portanto podem levar o que comer e beber.Muitas viagens a todos! Espero ter contribuído.Abraço até a próxima.
620;O por do sol mais bonito que já viVale a pena chegar duas horas antes para explorar o entorno das dunas.
621;Se sua pegada é ecoturismo e voce não conhece as Dunas do Jalapão, voce precisa conhecer.Ver o por do sol nas Dunas é o ápice de qualquer passeio ao Jalapão.Se voce estiver com sorte poderá ver casais de Arara Azul que ficam nas palmeiras no entorno da lagoa antes de chegar as Dunas.É uma paisagem fantástico dentro do cerrado, imperdível.
622;Terminar o dia de visita ao Parque vendo o por do sol nas Dunas é simplesmente sensacional. Pra qualquer lugar que olhe, a paisagem é espetacular. Vale muito a pena.
623;As dunas são lindas, no meio do cerrado e com lagos perto, é uma paisagem inédita. Vale a pena fazer este passeio e ver o por do sol lá de cima.
624;Lindas e pequenas, perto de outras do nordeste. O local tem uma paisagem bucólica no entorno. Uma lagoa, as escarpas e até um set de filmagem. Não precisa calçar tênis. E observe os Guias que sempre chamam atenção para subir do lado correto das Dunas. Não precisa ficar amontoado para ver nada. Tem espaço para todos.
625;Que pôr-do-sol MARAVILHOSO , trilha curta e deliciosa com direito a água superficial do rio, dunas são complicadas de andar pois o pé afunda na areia e é uma subida, porém devagar e sempre dá para chegar. VALE MUITO A PENA!!!ÚNICO É O JALAPÃO 100% SELVAGEM, melhor vista, natureza indescritível.
626;As dunas são lindas e sua cor alaranjada geram um contraste incrível para as fotos. Passeio sensacional e imperdível no Jalapão! Adorei ver 'guardas' pelo local impedindo a descida das Dunas - por questão de preservação.
627;Mais um lugar no Jalapão que não dá pra deixar passar, local de dunas bem alaranjadas bem no meio do cerrado. Reza a lenda que é resultado da ação do vento sobre a serra do Espírito Santo que é um grande arenito. Um ótimo lugar para apreciar o por do sol na sua frente e ver a serra do Espírito Santo mudar de cor e ficar rosa bem atrás. Ótimo lugar pra belas fotos, e mandar um time lapse. Não tenta chegar sem um guia que conhece bem a região pois é bem fácil de atolar pra chegar e pra sair, não vale a pena o risco. 
628;As dunas do Jalapão são realmente maravilhosas, algo bem interessante no meio do cerrado. O acesso é feito por uma trilha de 10 a 15mim até chegar na base da duna, depois é só subir e curtir a paisagem e, de preferência o por do sol.
629;Apesar da estrada ruim, quando você chega às dunas nem se lembra desse detalhe, o lugar é muito lindo e o pôr-do-sol deixa tudo ainda mais mágico. Natureza bruta e inesquecível.
630;Incrível formação de areia alaranjada no meio do cerrado tocantinense, as dunas convidam para apreciar o pôr do sol em seu topo. Lindo! 
631;As dunas do jalapao è lugar extraordinário.Vale com certeza a visita. Acredito que o por do sol seja o mais adequado pois a areia não está tão quente e o visual è de tirar o fôlego .
632;Vista incrível das dunas do jalapão.Melhor horário: a partir das 17hr para o pôr do sol! Lindo lindo super recomendo esta experiência única 
633;Melhor horário é o por do sol. Entrada fecha às 17h então chegue um pouco antes e fique até às 18h. Uma dica obvia: 4x4. Fomos em uma caminhonete 4x2. Foi horrível. Atolamos umas três vezes. 
634;O melhor horário para conhecer as dunas é no final do dia, onde as areias estão mais frescas (dps das 16h) e aproveita e assiste ao maravilhoso por do sol. O acesso ao parque é somente com veículos 4x4, vc pode ir com veículo próprio (mas lembre que o parque não se responsabiliza por atolamentos e tão pouco fornece resgate) ou com agências. São 5min da portaria até o pé das dunas. A entrada é gratuita, mas vc pode deixar sua contribuição. Dica: vá de calça, pq as mutucas são vorazes! E de chinelos pq tem q atravessar um riozinho raso. E lógico, não esqueça da máquina fotográfica para registrar e eternizar o Jalapao! 
635;E no meio do Cerrado você se depara com dunas incríveis e um pôr do sol de filme. Local para apreciar a natureza e curtir um belo pôr do sol.
636;É a atração do fim do dia de passeios pelo Jalapão, para ver o pôr do sol. De frente pra Serra do Espírito Santo, rende umas belas fotos.
637;Fomos acompanhar o por do sol,simplismente imperdivel,pena que desce muito rápido,sensaçao maravilhosa.
638;Lugar impressionante, pela tonalidade da areia e beleza da vista dopôr do Sol e da Serra do Espírito Santo, lindo demais!!
639;Korubo nos levou para ver o por do sol nas dunas! E ele realmente é perfeito, lindo! Atravessamos as dunas cor laranja com um céu azul incrível! Nosso guia foi contando toda a história que ali reina! Por fim sentamos todos na areia pra apreciar e agradecer aquela natureza incrível e ainda tão intocável! Qnd o sol se põe ele ainda ilumina a cor rosa na serra deixando tudo mais Magico! Imperdível! Vale cada esforço! 
640;As dunas são únicas, não há igual em outro lugar. Natureza exuberante, as dunas são relativamente pequenas, e ver como foram formadas é realmente fascinante. Os paredões em volta, toda a vegetação, completam para o cenário perfeito.
641;As Dunas do Jalapão é um ponto turístico imperdível da região, faz parte do parque nacional, nao tem nenhuma estrutura com relação a conforto ou nada mais que a natureza expedida pode te oferecer, nao deixe de visitar.
642;A chegada aos atrativos no parque estadual do Jalapão não é muito fácil, mas vale cada esforço e desafio superado. As dunas são visitadas um pouco antes do por do sol para se aproveitar o mesmo.É possível avistar várias aves e animais silvestres, leve um binóculo.
643;As dunas permitem observar uma bela paisagem e tirar lindas fotos. Para chegar ao local é bom contratar agência, andar por todo o parque é complicado sem o auxílio de um guia. Vi alguns aventureiros meio perdidos pelo caminho. Pra mim foi meio cansativo caminhar pelas dunas mas nada que estragasse o passeio e a caminhada  não é longa, eu é que estou precisando fazer mais exercícios kkkk
644;Realmente é muito lindo. As Dunas são maravilhosas e com um visual das formações rochosas do Jalapão deslumbrante, areia de cor dourada que formam um paredão com lindo visual e com mirante para a Serra do Espírito Santo ao fundo é demais. Lá nas dunas se tem a sensação que você está no deserto. Próximo também tem uma Lagoa muito bonita. Lá o ideal é ir no final do dia para curtir o Pôr do Sol. Para chegar até lá não é fácil as estradas tem muito areia, não vá com carro de passeio, ou vá de veículo 4x4 ou contrate uma agência. Realmente o Jalapão é lindo não perca!!
645;paraíso dadas águas, nas duna temos ama sensação de que não estamos no BR, pois tem a cara de um deserto, porém cercada de águas! Dunas do jalapão ? recomendo! Dianópolis , recomendo!
646;Fomos no final da tarde e foi um dos pontos altos de toda a viagem. A visão das dunas é fantástico e ao chegar lá no alto é melhor ainda. Indescritível. Você precisa conhecer. 
